Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cuba,CUB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Curacao,CUW,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Cayman Islands,CYM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Cyprus,CYP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,32.20886168,20.8013312,24.49160047,24.56222838,22.44074069,13.43829251,13.76311279,13.8139662,16.65708381,16.6224479,17.57623204,,
Czech Republic,CZE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.071554754,2.941010775,3.048840094,2.893544143,2.971980087,3.093095538,3.423743236,3.69531014,3.981551853,4.487294749,4.392761154,,
Germany,DEU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.211890262,1.370132452,1.37295154,1.348063092,1.311155741,1.292693394,1.268190286,1.295507395,1.313211097,1.332757051,1.353114368,,
Djibouti,DJI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Dominica,DMA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,4.38680145,3.386783183,4.202119875,3.721280288,3.732476889,2.864459008,4.168646594,3.39929586,12.30999353,6.829032453,7.736742227,,
Denmark,DNK,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,7.267664987,4.855435057,5.186895301,5.065527304,4.741587867,4.678123002,7.135769762,8.310903883,9.180590357,9.872934966,10.00963016,,
Dominican Republic,DOM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,0.519947166,1.134201364,1.258236334,1.229135842,1.258512672,1.390124076,1.407224987,1.478564795,,
Algeria,DZA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.199481657,0.192454504,0.170339018,0.191739008,0.309461389,0.303755524,0.327979309,0.311346013,0.336151337,0.372107359,0.353296619,,
East Asia & Pacific (excluding high income),EAP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Early-demographic dividend,EAR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.447260732,0.405014067,0.385048061,0.394061439,0.421693695,0.46734575,0.456036803,0.493622669,0.522901035,0.361762348,0.387621188,,
East Asia & Pacific,EAS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.773929581,1.830059519,1.864006958,1.500937057,2.681578981,2.447106848,2.517485839,2.688060482,2.715568592,2.714036676,2.595219538,,
Europe & Central Asia,ECS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.411115295,2.829119529,2.994587201,3.052547882,3.512684287,3.458302797,3.613223954,3.795734271,4.011878011,4.059795435,4.174896793,,
Ecuador,ECU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Euro area,EMU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.865157928,2.609755819,2.762789123,2.849634838,2.780342292,2.923468362,2.960155909,3.027562302,3.235474957,3.343592596,3.457531498,,
Eritrea,ERI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Spain,ESP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.247347712,2.443301286,2.495080374,2.657773412,2.747469361,2.969289775,3.010503723,3.045320159,3.258406462,3.046901374,3.072259128,,
Estonia,EST,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,10.65674493,9.069085976,10.27377399,14.79260966,15.37840496,16.36481049,16.09279439,17.5366013,19.43293632,21.73797852,23.59313375,,
Ethiopia,ETH,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,0.188319433,0.593760562,0.512657622,,
European Union,EUU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.125059012,2.710752221,2.863628971,3.062197615,2.945001657,3.075749014,3.124979397,3.275487546,3.537235825,3.714716498,3.770975797,,
Fragile and conflict affected situations,FCS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Finland,FIN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.980064371,3.450236102,3.487372312,3.59554518,3.542985973,3.543710462,3.427637039,3.63635421,3.93322262,4.024427882,4.287480528,,
Fiji,FJI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
France,FRA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.869234471,3.628698699,3.891483608,3.961736095,3.796333234,3.787182354,3.957894737,4.114616413,4.521287554,4.756698223,4.84103013,,
Faroe Islands,FRO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
