Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Denmark,DNK,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 912,488,000,000.00 "," 734,132,000,000.00 "," 789,148,000,000.00 "," 875,882,000,000.00 "," 921,170,000,000.00 "," 930,516,000,000.00 "," 944,041,000,000.00 "," 990,281,000,000.00 "," 985,250,000,000.00 "," 1,047,140,000,000.00 "," 1,113,870,000,000.00 "," 1,140,650,000,000.00 ",
Dominican Republic,DOM,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 622,872,000,000.00 "," 513,544,000,000.00 "," 660,886,000,000.00 "," 769,214,000,000.00 "," 806,605,000,000.00 "," 825,610,000,000.00 "," 887,794,000,000.00 "," 910,710,000,000.00 "," 965,164,000,000.00 "," 1,009,340,000,000.00 "," 1,207,410,000,000.00 "," 1,336,170,000,000.00 ",
Algeria,DZA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 3,170,700,000,000.00 "," 3,583,700,000,000.00 "," 3,768,100,000,000.00 "," 4,184,800,000,000.00 "," 4,622,100,000,000.00 "," 5,061,100,000,000.00 "," 5,500,500,000,000.00 "," 6,104,100,000,000.00 "," 6,139,400,000,000.00 "," 6,170,500,000,000.00 "," 6,552,000,000,000.00 "," 5,979,900,000,000.00 ",
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Early-demographic dividend,EAR,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
East Asia & Pacific,EAS,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Europe & Central Asia,ECS,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Ecuador,ECU,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 20,933,400,000.00 "," 16,790,125,000.00 "," 22,541,700,000.00 "," 26,453,861,000.00 "," 27,772,113,000.00 "," 29,459,627,000.00 "," 30,168,281,000.00 "," 23,815,449,000.00 "," 19,004,701,000.00 "," 22,516,333,000.00 "," 25,553,987,000.00 "," 25,086,092,000.00 ",
"Egypt, Arab Rep.",EGY,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 346,000,000,000.00 "," 329,300,000,000.00 "," 320,800,000,000.00 "," 338,500,000,000.00 "," 407,200,000,000.00 "," 434,500,000,000.00 "," 483,000,000,000.00 "," 529,400,000,000.00 "," 539,200,000,000.00 "," 1,017,000,000,000.00 "," 1,303,100,000,000.00 ",,
Euro area,EMU,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Eritrea,ERI,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 5,545,356,700.00 "," 6,692,349,300.00 "," 7,598,777,800.00 "," 9,283,192,100.00 ",,,,,,,,,
Spain,ESP,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 336,850,000,000.00 "," 255,923,000,000.00 "," 289,380,000,000.00 "," 311,238,000,000.00 "," 303,041,000,000.00 "," 296,245,000,000.00 "," 313,601,000,000.00 "," 329,593,000,000.00 "," 332,955,000,000.00 "," 367,144,000,000.00 "," 389,547,000,000.00 "," 399,089,000,000.00 ",
Estonia,EST,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 11,681,966,500.00 "," 7,899,760,300.00 "," 10,116,658,000.00 "," 13,473,253,200.00 "," 15,148,936,500.00 "," 15,485,032,100.00 "," 15,713,005,700.00 "," 15,164,399,900.00 "," 15,954,419,900.00 "," 17,084,695,900.00 "," 18,418,750,800.00 "," 19,228,261,200.00 ",
Ethiopia,ETH,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,," 162,487,000,000.00 "," 236,384,000,000.00 "," 251,301,000,000.00 "," 308,691,000,000.00 "," 393,189,000,000.00 "," 424,750,000,000.00 "," 430,233,000,000.00 "," 502,215,000,000.00 "," 561,512,000,000.00 ",
European Union,EUU,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Finland,FIN,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 80,201,000,000.00 "," 61,871,000,000.00 "," 69,707,000,000.00 "," 78,564,000,000.00 "," 81,143,000,000.00 "," 79,841,000,000.00 "," 77,858,000,000.00 "," 76,047,000,000.00 "," 78,498,000,000.00 "," 84,826,000,000.00 "," 92,499,000,000.00 "," 94,807,000,000.00 ",
Fiji,FJI,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
France,FRA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 583,323,000,000.00 "," 496,245,000,000.00 "," 560,267,000,000.00 "," 625,111,000,000.00 "," 637,065,000,000.00 "," 643,611,000,000.00 "," 662,388,000,000.00 "," 685,011,000,000.00 "," 689,287,000,000.00 "," 735,421,000,000.00 "," 773,362,000,000.00 "," 794,444,000,000.00 ",
Faroe Islands,FRO,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 6,768,100,000.00 "," 5,820,200,000.00 "," 6,177,400,000.00 "," 7,206,500,000.00 "," 8,583,000,000.00 "," 8,407,600,000.00 "," 8,219,600,000.00 "," 8,537,200,000.00 ",,,,,
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 226,222,700.00 "," 243,611,500.00 "," 243,860,300.00 "," 255,859,900.00 "," 266,613,200.00 "," 262,856,300.00 "," 236,361,400.00 "," 247,594,700.00 "," 242,489,900.00 "," 260,565,500.00 "," 262,770,200.00 ",,
Gabon,GAB,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 1,861,150,000,000.00 "," 1,785,030,000,000.00 "," 2,239,700,000,000.00 "," 2,467,550,000,000.00 "," 2,752,020,000,000.00 "," 2,892,000,000,000.00 "," 2,606,570,000,000.00 "," 2,373,980,000,000.00 "," 2,168,910,000,000.00 "," 2,153,530,000,000.00 "," 2,014,870,000,000.00 "," 2,104,360,000,000.00 ",
United Kingdom,GBR,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 463,317,000,000.00 "," 432,989,000,000.00 "," 484,926,000,000.00 "," 524,572,000,000.00 "," 533,342,000,000.00 "," 556,539,000,000.00 "," 556,659,000,000.00 "," 556,507,000,000.00 "," 599,822,000,000.00 "," 654,212,000,000.00 "," 686,265,000,000.00 "," 724,521,000,000.00 ",
