Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,Interest payments (current LCU),GC.XPN.INTP.CN," 127,000,000,000.00 "," 132,070,000,000.00 "," 150,888,000,000.00 "," 181,996,000,000.00 "," 206,041,000,000.00 "," 231,541,000,000.00 "," 260,360,000,000.00 "," 357,840,000,000.00 "," 340,761,000,000.00 "," 449,600,000,000.00 ",,,
Cote d'Ivoire,CIV,Interest payments (current LCU),GC.XPN.INTP.CN," 181,900,000,000.00 "," 168,430,000,000.00 "," 194,330,000,000.00 "," 219,250,000,000.00 "," 232,921,000,000.00 "," 214,779,000,000.00 "," 138,501,000,000.00 "," 297,665,000,000.00 "," 360,135,000,000.00 "," 379,459,000,000.00 "," 434,160,000,000.00 ",,
Cameroon,CMR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,," 51,246,000,000.00 "," 57,954,000,000.00 "," 69,200,000,000.00 "," 69,900,000,000.00 "," 144,800,000,000.00 "," 174,000,000,000.00 "," 171,686,000,000.00 ",,
"Congo, Dem. Rep.",COD,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
"Congo, Rep.",COG,Interest payments (current LCU),GC.XPN.INTP.CN," 183,250,000,000.00 "," 48,559,000,000.00 "," 55,885,000,000.00 "," 10,700,000,000.00 "," 13,000,000,000.00 "," 18,100,000,000.00 "," 15,000,000,000.00 "," 28,200,000,000.00 "," 33,600,000,000.00 "," 94,300,000,000.00 "," 166,800,000,000.00 ",,
Colombia,COL,Interest payments (current LCU),GC.XPN.INTP.CN," 14,918,200,000,000.00 "," 16,242,600,000,000.00 "," 15,209,000,000,000.00 "," 16,155,800,000,000.00 "," 16,105,500,000,000.00 "," 17,492,600,000,000.00 "," 17,344,700,000,000.00 "," 18,941,500,000,000.00 "," 26,239,000,000,000.00 "," 28,212,200,000,000.00 "," 27,799,000,000,000.00 ",,
Comoros,COM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Cabo Verde,CPV,Interest payments (current LCU),GC.XPN.INTP.CN," 1,845,435,032.00 "," 1,818,254,300.00 "," 2,159,070,215.00 "," 2,276,321,582.00 "," 2,857,729,387.00 "," 3,315,949,934.00 "," 3,427,980,827.00 "," 4,097,531,945.00 "," 4,203,058,298.00 "," 4,473,525,194.00 ",,,
Costa Rica,CRI,Interest payments (current LCU),GC.XPN.INTP.CN," 342,584,000,000.00 "," 364,773,000,000.00 "," 409,774,000,000.00 "," 456,654,000,000.00 "," 478,155,000,000.00 "," 635,370,000,000.00 "," 699,956,000,000.00 "," 808,409,000,000.00 "," 883,348,000,000.00 "," 882,504,000,000.00 "," 1,240,930,000,000.00 ",,
Caribbean small states,CSS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Cuba,CUB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Curacao,CUW,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Cayman Islands,CYM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Cyprus,CYP,Interest payments (current LCU),GC.XPN.INTP.CN," 816,540,628.80 "," 402,700,000.00 "," 350,000,000.00 "," 395,900,000.00 "," 590,000,000.00 "," 615,700,000.00 "," 551,800,000.00 "," 560,300,000.00 "," 500,400,000.00 "," 503,500,000.00 "," 505,300,000.00 ",,
Czech Republic,CZE,Interest payments (current LCU),GC.XPN.INTP.CN," 38,236,000,000.00 "," 46,579,000,000.00 "," 50,823,000,000.00 "," 52,830,000,000.00 "," 56,094,000,000.00 "," 53,443,000,000.00 "," 53,914,000,000.00 "," 47,632,000,000.00 "," 42,581,000,000.00 "," 36,809,000,000.00 "," 38,842,000,000.00 ",,
Germany,DEU,Interest payments (current LCU),GC.XPN.INTP.CN," 41,648,000,000.00 "," 39,484,000,000.00 "," 37,399,000,000.00 "," 41,550,000,000.00 "," 38,100,000,000.00 "," 28,851,000,000.00 "," 26,522,000,000.00 "," 23,718,000,000.00 "," 20,466,000,000.00 "," 18,115,000,000.00 "," 16,975,000,000.00 ",,
Djibouti,DJI,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Dominica,DMA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Denmark,DNK,Interest payments (current LCU),GC.XPN.INTP.CN," 22,172,000,000.00 "," 29,657,000,000.00 "," 31,637,000,000.00 "," 33,328,000,000.00 "," 31,364,000,000.00 "," 30,187,000,000.00 "," 27,282,000,000.00 "," 30,072,000,000.00 "," 26,738,000,000.00 "," 22,298,000,000.00 "," 22,635,000,000.00 ",,
Dominican Republic,DOM,Interest payments (current LCU),GC.XPN.INTP.CN," 25,260,295,632.00 "," 32,006,430,812.00 "," 35,820,272,614.00 "," 44,858,981,309.00 "," 57,194,179,058.00 "," 59,241,678,803.00 "," 70,041,879,872.00 "," 80,139,019,718.00 "," 95,636,443,043.00 "," 109,117,000,000.00 "," 109,673,000,000.00 ",,
Algeria,DZA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Early-demographic dividend,EAR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
East Asia & Pacific,EAS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Europe & Central Asia,ECS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
