Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea-Bissau,GNB,Population density (people per sq. km of land area),EN.POP.DNST,51.45576102,52.77101707,54.14647937,55.58282361,57.07606686,58.6151138,60.18630868,61.77816501,63.38680654,65.01230441,66.65394737,,
Equatorial Guinea,GNQ,Population density (people per sq. km of land area),EN.POP.DNST,30.68948307,32.14256684,33.64131907,35.18192513,36.7626025,38.37479501,40.00983957,41.66017825,43.32188948,44.99112299,46.66573975,,
Greece,GRC,Population density (people per sq. km of land area),EN.POP.DNST,85.94135764,86.16770365,86.27882855,86.1512723,85.68666408,85.06757952,84.50281614,83.94788984,83.5994647,83.43428239,83.26518231,,
Grenada,GRD,Population density (people per sq. km of land area),EN.POP.DNST,310.1647059,311.1441176,312.45,314.1058824,316.0176471,318.1470588,320.3,322.35,324.2970588,326.1,327.8058824,,
Greenland,GRL,Population density (people per sq. km of land area),EN.POP.DNST,0.137234742,0.137222561,0.138640517,0.138603971,0.138409063,0.137612377,0.137154343,0.136713363,0.136888781,0.136854672,0.136491656,,
Guatemala,GTM,Population density (people per sq. km of land area),EN.POP.DNST,128.2129433,130.6475364,133.0691209,135.512458,137.9427212,140.3880272,142.8360956,145.272667,147.7014744,150.1252146,152.5471258,,
Guam,GUM,Population density (people per sq. km of land area),EN.POP.DNST,294.5111111,294.862963,295.2666667,295.7259259,296.2888889,297.05,298.1777778,299.7277778,301.7611111,304.2240741,306.9777778,,
Guyana,GUY,Population density (people per sq. km of land area),EN.POP.DNST,3.793837948,3.798415037,3.807142494,3.820309881,3.837434595,3.857175514,3.877978156,3.898562357,3.918547117,3.938130556,3.957348235,,
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,32.89658688,33.13141792,33.34268551,33.49529926,33.69008962,33.88274768,34.0818309,34.27597625,34.45833395,34.62733389,34.78289159,,
"Hong Kong SAR, China",HKG,Population density (people per sq. km of land area),EN.POP.DNST,6626.47619,6640.761905,6689.714286,6734.857143,6809.619048,6837.047619,6885.238095,6944.095238,6987.238095,7039.714286,7096.190476,,
Honduras,HND,Population density (people per sq. km of land area),EN.POP.DNST,71.32858164,72.84632228,74.3361337,75.79471803,77.22487264,78.63545446,80.03922603,81.44531236,82.85633211,84.27038162,85.68703191,,
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,33.9852947,34.93623073,35.91899258,36.93706286,37.98848631,39.07134069,40.18325849,41.32211591,42.48783785,43.68003626,44.89578165,,
Croatia,HRV,Population density (people per sq. km of land area),EN.POP.DNST,77.01402788,76.93318442,76.75888134,76.49431737,76.2608649,76.04876698,75.73961758,75.11801287,74.59522873,73.7049857,73.04937455,,
Haiti,HTI,Population density (people per sq. km of land area),EN.POP.DNST,350.021045,355.5169086,361.0058781,366.4847605,371.9495646,377.38291,382.7651669,388.0820755,393.3225689,398.4893324,403.5985486,,
Hungary,HUN,Population density (people per sq. km of land area),EN.POP.DNST,112.0208459,110.7108141,110.4608748,110.1483155,109.5809345,109.2795979,108.985618,108.7266983,108.4063073,108.1184801,107.9814868,,
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,61.15480053,61.77245945,62.38338623,63.00325448,63.62954901,64.26050049,64.88862431,65.50976833,66.12798413,66.73915577,67.31807975,,
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,60.46066927,61.25751248,62.05606088,62.86492744,63.67964945,64.50386133,65.3344703,66.16794306,67.0084787,67.85252948,68.68921017,,
IDA total,IDA,Population density (people per sq. km of land area),EN.POP.DNST,58.25910891,59.62432399,61.01795649,62.42623171,63.83854057,65.27566893,66.7485255,68.25542498,69.80107291,71.38372785,73.04003185,,
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,99.43529914,101.8450076,104.3742146,106.941755,109.4749447,112.0588421,114.6956767,117.3801356,120.1067273,122.8696407,125.6737731,,
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,129.9810452,131.7203106,133.4942702,135.3059534,137.1475643,138.9989909,140.8330917,142.6294628,144.3798617,146.0864808,147.7521901,,
IDA only,IDX,Population density (people per sq. km of land area),EN.POP.DNST,48.26728611,49.37903851,50.49749775,51.62464656,52.76489028,53.92371472,55.11337301,56.33452129,57.59361246,58.88985907,60.259897,,
Isle of Man,IMN,Population density (people per sq. km of land area),EN.POP.DNST,146.5052632,148.0280702,148.8719298,148.922807,148.3035088,147.3263158,146.4701754,146.0245614,146.1175439,146.6631579,147.5035088,,
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,403.8321685,409.5689192,415.1369976,420.5209654,425.7322236,430.7986133,435.762324,440.6554586,445.4843414,450.2432858,454.9380726,,
Not classified,INX,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,65.16974888,65.83502685,66.19473073,66.484018,66.76633764,67.11882712,67.61126433,68.25311366,69.0279431,69.78353898,70.65344753,,
"Iran, Islamic Rep.",IRN,Population density (people per sq. km of land area),EN.POP.DNST,44.27945431,44.77322442,45.28753101,45.82317591,46.37875562,46.95715943,47.56118335,48.19139407,48.84944129,49.53090142,50.22242012,,
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,64.90099001,66.70925124,68.47940689,70.74346104,73.42514966,76.37620564,79.26683001,81.93956704,84.33142147,86.5016316,88.53057004,,
Iceland,ISL,Population density (people per sq. km of land area),EN.POP.DNST,3.166224439,3.177047382,3.172478803,3.182184539,3.199162095,3.229566085,3.265695761,3.299900249,3.346024938,3.425436409,3.518413965,,
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST,337.7449168,345.9149723,352.2920518,358.8632163,365.5499076,372.435305,379.6534196,387.2504621,394.9168207,402.6478743,410.4805915,,
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,199.9956857,200.9089719,201.5279017,201.8747841,202.4196539,204.7798599,206.6673693,206.4682872,206.1178282,205.8091691,205.4183722,,
Jamaica,JAM,Population density (people per sq. km of land area),EN.POP.DNST,256.86759,258.1566944,259.5069252,260.9352724,262.4313943,263.9620499,265.478855,266.945614,268.3506925,269.7001847,270.9930748,,
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,74.30278785,77.64428925,81.79250957,86.3159608,91.13394909,95.97229106,100.4736314,104.3768304,107.5857964,110.1506308,112.1424983,,
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,351.3388203,351.2949246,351.309834,350.654908,350.0905201,349.5858021,349.1222295,348.7519201,348.350096,347.7775867,347.0734584,,
Kazakhstan,KAZ,Population density (people per sq. km of land area),EN.POP.DNST,5.805830277,5.960966774,6.045809534,6.132978109,6.219983331,6.310164092,6.40378005,6.498057562,6.591123088,6.681400156,6.769825721,,
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,69.91598025,71.86595917,73.84945005,75.86579225,77.9130091,79.98012616,82.05359138,84.12400464,86.18562392,88.24098289,90.29941666,,
Kyrgyz Republic,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,27.73044838,28.06725756,28.40406674,28.75182482,29.2346194,29.82064651,30.42492179,31.05787278,31.69708029,32.31595412,32.96558916,,
